N,seed,C,completion,virtual_time_s,time_per_clear_s,path_length_m,macro_steps,error
10,710000417,10,True,3262.359871,326.2359871,12531.799355047633,29,
10,710000418,10,True,2550.509089,255.05090890000002,9772.545446101336,19,
10,710000419,10,True,3048.736781,304.8736781,11083.683910691534,30,
10,710000420,10,True,3394.894475,339.4894475,13229.47236467362,27,
10,710000421,10,True,3654.079051,365.4079051,14230.3952389309,30,
10,710000422,10,True,2390.649896,239.0649896,8948.249482841125,18,
10,710000423,10,True,3421.551806,342.1551806,13007.759034767094,30,
10,710000424,10,True,3223.54039,322.354039,12422.701945312003,23,
10,710000425,10,True,3359.062407,335.9062407,12710.312041204435,28,
10,710000426,10,True,2526.704991,252.6704991,9563.5249502275,18,
10,710000427,10,True,3470.348524,347.0348524,13101.742620511854,28,
10,710000428,10,True,2720.92899,272.092899,9934.644948238529,19,
10,710000429,10,True,3639.353892,363.93538920000003,14291.769448413463,28,
10,710000430,10,True,2765.017929,276.5017929,10575.08964495845,22,
10,710000431,10,True,3123.480071,312.3480071,11777.40035824211,30,
10,710000432,10,True,3261.164405,326.1164405,12580.822020305064,24,
10,710000433,10,True,3404.300628,340.4300628,12821.503151571464,29,
10,710000434,10,True,2280.09931,228.009931,8360.496547277075,22,
10,710000435,10,True,3821.161182,382.11611819999996,14860.805905162419,30,
10,710000436,10,True,3194.260153,319.4260153,12096.300759391439,24,
10,710000437,10,True,3100.040981,310.0040981,11720.204902379171,30,
10,710000438,10,True,2608.772092,260.87720920000004,9988.860463678284,21,
10,710000439,10,True,3655.894017,365.5894017,14184.470093276059,29,
10,710000440,10,True,3024.17656,302.41765599999997,11305.882788522174,21,
10,710000441,10,True,3426.821033,342.6821033,13169.105152113545,32,
10,710000442,10,True,2573.284778,257.32847780000003,9821.42389123563,24,
10,710000443,10,True,3353.688448,335.3688448,12683.44224043123,26,
10,710000444,10,True,3107.878648,310.78786479999997,11894.393242174181,22,
10,710000445,10,True,3675.455415,367.5455415,14257.277083051566,28,
10,710000446,10,True,2416.246025,241.62460249999998,9121.230125129297,18,
10,710000447,10,True,3410.179139,341.0179139,13085.895692350961,30,
10,710000448,10,True,3331.448525,333.14485249999996,12782.242628093396,22,
10,710000449,10,True,3298.377464,329.8377464,12421.88733553035,31,
10,710000450,10,True,2279.18099,227.91809899999998,8320.904945462351,23,
10,710000451,10,True,3461.726672,346.1726672,13313.63335789837,29,
10,710000452,10,True,3119.931558,311.9931558,11729.657800188152,22,
10,710000453,10,True,3269.096704,326.9096704,12300.48351978119,31,
10,710000454,10,True,2656.306871,265.6306871,9996.5343503865,22,
10,710000455,10,True,3400.427712,340.0427712,12947.138565874257,33,
10,710000456,10,True,2842.689419,284.26894189999996,10553.447084279258,20,
10,710000457,10,True,3871.889204,387.18892040000003,15074.446027008724,28,
10,710000458,10,True,2620.475044,262.0475044,9967.375232223663,24,
10,710000459,10,True,3284.898035,328.4898035,12584.490186769503,27,
10,710000460,10,True,3727.580998,372.75809979999997,14597.904975769121,24,
10,710000461,10,True,3221.889971,322.1889971,12044.449859636457,27,
10,710000462,10,True,2389.65364,238.965364,8908.268197936191,20,
10,710000463,10,True,3937.787225,393.7787225,15943.93612376233,28,
10,710000464,10,True,2502.197585,250.21975849999998,8930.98792240146,19,
10,710000465,10,True,3484.90119,348.490119,13524.505933013912,29,
10,710000466,10,True,2423.704206,242.3704206,9073.521043919027,23,
10,710000467,10,True,3149.563162,314.9563162,11737.815804234866,31,
10,710000468,10,True,3072.112008,307.21120080000003,11660.560042632249,22,
10,710000469,10,True,3480.187666,348.0187666,13280.938329371462,28,
10,710000470,10,True,2454.044734,245.4044734,9155.223657494655,23,
10,710000471,10,True,3475.552302,347.5552302,13302.761511620136,29,
10,710000472,10,True,3099.441124,309.9441124,11877.205625828352,25,
10,710000473,10,True,3060.997661,306.0997661,11239.98830346467,28,
10,710000474,10,True,2332.652843,233.2652843,8668.264215620911,20,
10,710000475,10,True,3579.517363,357.9517363,13942.58681970508,28,
10,710000476,10,True,3480.170876,348.0170876,13520.854378098986,24,
10,710000477,10,True,3282.292164,328.2292164,12566.460821584305,29,
10,710000478,10,True,2526.102776,252.61027760000002,9530.513882065563,25,
10,710000479,10,True,3191.70473,319.170473,12158.523640411917,30,
10,710000480,10,True,3137.012037,313.7012037,12230.060185272125,23,
10,710000481,10,True,3083.541494,308.3541494,11552.707455785316,28,
10,710000482,10,True,2324.114075,232.4114075,8565.570367384926,22,
10,710000483,10,True,3675.913062,367.5913062,14274.565293795717,28,
10,710000484,10,True,3630.881186,363.08811860000003,14259.405939209324,26,
10,710000485,10,True,3455.864417,345.58644169999997,12979.322081828026,30,
10,710000486,10,True,2307.886155,230.78861550000002,8464.430768744543,19,
10,710000487,10,True,3586.212994,358.6212994,13826.06498257701,28,
10,710000488,10,True,2847.316345,284.73163450000004,10681.581726567572,22,
10,710000489,10,True,3337.891508,333.7891508,12934.457556636968,29,
10,710000490,10,True,3205.034159,320.5034159,12235.170785643324,27,
10,710000491,10,True,3394.150154,339.4150154,12940.75076954198,30,
10,710000492,10,True,2925.479594,292.54795939999997,10702.39797802243,22,
10,710000493,10,True,4183.656662,418.3656662,16693.283301762192,28,
10,710000494,10,True,2425.841281,242.5841281,9024.206400432158,25,
10,710000495,10,True,3606.675957,360.6675957,13988.379781177877,31,
10,710000496,10,True,3343.17124,334.31712400000004,12705.856197860941,25,
10,710000497,10,True,3287.730383,328.7730383,12373.651904699269,30,
10,710000498,10,True,2593.850228,259.3850228,9784.25114581859,19,
10,710000499,10,True,3618.660832,361.8660832,14353.304159016916,28,
10,710000500,10,True,3065.502428,306.5502428,11622.512144081871,20,
10,710000501,10,True,3344.806872,334.48068720000003,12934.034347789351,28,
10,710000502,10,True,2440.604111,244.0604111,9178.020555263482,21,
10,710000503,10,True,3283.476325,328.34763250000003,12572.38162249188,28,
10,710000504,10,True,2764.875061,276.4875061,9989.375297629524,20,
10,710000505,10,True,3887.230267,388.7230267,15366.151334954633,30,
10,710000506,10,True,2306.662348,230.66623479999998,8493.311740841285,23,
10,710000507,10,True,3460.603959,346.0603959,13013.01978669513,29,
10,710000508,10,True,3377.318772,337.7318772,13086.593880410639,27,
10,710000509,10,True,3078.712672,307.87126720000003,11443.563350766746,31,
10,710000510,10,True,2391.365841,239.1365841,8871.829192973539,24,
10,710000511,10,True,3567.770243,356.7770243,13693.851211635589,28,
10,710000512,10,True,2875.111529,287.51115289999996,10660.557658865368,24,
10,710000513,10,True,3464.533866,346.45338660000004,13292.669328397977,28,
10,710000514,10,True,2476.653922,247.66539219999999,9228.269612125105,21,
10,710000515,10,True,3032.169269,303.2169269,11550.846347232853,31,
10,710000516,10,True,3017.933668,301.7933668,11184.668340806864,22,
10,710000517,10,True,3172.578214,317.2578214,12212.891073397448,28,
10,710000518,10,True,2324.192424,232.41924239999997,8610.962121103392,26,
10,710000519,10,True,3555.711411,355.57114110000003,13493.557055363468,27,
10,710000520,10,True,3082.143806,308.2143806,11445.719034466681,26,
10,710000521,10,True,3468.515876,346.8515876,13227.57938395446,27,
10,710000522,10,True,2457.462315,245.74623150000002,9257.311570865932,19,
10,710000523,10,True,3819.909651,381.9909651,15209.54825195402,28,
10,710000524,10,True,2804.11996,280.411996,10480.599814022738,23,
10,710000525,10,True,3507.439122,350.7439122,13437.195607779408,31,
10,710000526,10,True,2565.207872,256.5207872,9596.039365366547,25,
10,710000527,10,True,2868.139038,286.8139038,10665.695188130432,30,
10,710000528,10,True,3606.177189,360.6177189,14000.885945227452,25,
10,710000529,10,True,3410.127867,341.0127867,13040.639337406565,30,
10,710000530,10,True,2442.24449,244.224449,9161.222451289368,21,
10,710000531,10,True,3553.005991,355.3005991,13665.02994567243,28,
10,710000532,10,True,3287.577691,328.7577691,12352.888450024544,26,
10,710000533,10,True,3368.985171,336.8985171,12854.925865033016,29,
10,710000534,10,True,2428.144314,242.81443140000002,9130.721555779564,21,
10,710000535,10,True,3607.612524,360.7612524,13958.062616537265,28,
10,710000536,10,True,2831.732593,283.17325930000004,10753.662974445127,21,
10,710000537,10,True,3331.767884,333.17678839999996,12708.83940843277,27,
10,710000538,10,True,2405.506378,240.5506378,9057.53189747634,21,
10,710000539,10,True,3382.807399,338.28073989999996,13009.037004901964,31,
10,710000540,10,True,3060.188178,306.01881779999997,11695.940878962308,25,
10,710000541,10,True,3868.702436,386.8702436,15133.512158566613,29,
10,710000542,10,True,2320.070046,232.0070046,8610.350225106773,21,
10,710000543,10,True,3242.238141,324.22381409999997,12226.190699714782,28,
10,710000544,10,True,3502.881045,350.28810450000003,13754.405226190105,25,
10,710000545,10,True,3321.570708,332.15707080000004,12597.853542468874,31,
10,710000546,10,True,2357.888375,235.7888375,8779.441873177864,20,
10,710000547,10,True,3551.623647,355.1623647,13698.118232927904,28,
10,710000548,10,True,3211.5929,321.15929,12172.964485722301,20,
10,710000549,10,True,3581.427023,358.1427023,13772.135114617493,25,
10,710000550,10,True,2531.593829,253.1593829,9467.969133378945,23,
10,710000551,10,True,3444.552422,344.45524220000004,13232.762096770273,31,
10,710000552,10,True,3299.065721,329.9065721,12550.328598453609,23,
10,710000553,10,True,3285.4952,328.54952,12222.476002320403,28,
10,710000554,10,True,2656.516043,265.65160430000003,9992.580227354856,18,
10,710000555,10,True,3135.37245,313.537245,11786.8622505329,28,
10,710000556,10,True,3727.094609,372.7094609,14215.473041623332,26,
10,710000557,10,True,3269.84359,326.984359,12199.21794936917,27,
10,710000558,10,True,2547.452004,254.74520040000002,9707.260019212365,20,
10,710000559,10,True,3804.101637,380.4101637,14770.508190004062,28,
10,710000560,10,True,3205.606134,320.5606134,12188.030669765805,20,
10,710000561,10,True,3495.286379,349.52863790000004,13471.43190744701,29,
10,710000562,10,True,2775.406148,277.5406148,10572.030736503939,25,
10,710000563,10,True,3234.341796,323.4341796,12031.708976217482,30,
10,710000564,10,True,3312.467132,331.24671320000004,12712.335668248139,25,
10,710000565,10,True,4119.753549,411.9753549,16453.767739611194,28,
10,710000566,10,True,2535.907067,253.5907067,9464.53534803429,24,
10,710000567,10,True,3627.752033,362.77520330000004,14033.760167855446,28,
10,710000568,10,True,3500.675328,350.0675328,13398.376650637954,25,
10,710000569,10,True,3093.364394,309.3364394,11541.821970414114,31,
10,710000570,10,True,2241.955882,224.19558820000003,8224.779403990622,21,
10,710000571,10,True,4177.89638,417.789638,16949.48189736569,28,
10,710000572,10,True,3327.830609,332.7830609,12894.153044728722,21,
10,710000573,10,True,3283.951388,328.3951388,12574.756957220368,30,
10,710000574,10,True,2883.354927,288.3354927,11201.774634958456,23,
10,710000575,10,True,3692.409826,369.2409826,14342.049132014896,31,
10,710000576,10,True,3334.634877,333.4634877,12873.174381650082,21,
10,710000577,10,True,3803.303488,380.3303488,15121.517454190056,28,
10,710000578,10,True,2223.802133,222.3802133,8049.010666329043,21,
10,710000579,10,True,3338.443199,333.84431989999996,12772.215993841693,30,
10,710000580,10,True,3111.713941,311.1713941,11703.569691051043,26,
10,710000581,10,True,3138.321613,313.8321613,11731.60806633298,29,
10,710000582,10,True,2502.890472,250.2890472,9179.452357818416,18,
10,710000583,10,True,3687.341942,368.7341942,14296.709700927418,28,
10,710000584,10,True,3201.640848,320.1640848,12248.204248729036,19,
10,710000585,10,True,3363.435631,336.3435631,12857.178156019849,31,
10,710000586,10,True,2640.44723,264.04472300000003,9822.236149687635,25,
10,710000587,10,True,3319.635265,331.9635265,12433.176322452458,30,
10,710000588,10,True,3002.184164,300.21841639999997,11095.920823318398,23,
10,710000589,10,True,3777.242327,377.7242327,14811.211634512856,27,
10,710000590,10,True,2334.856452,233.4856452,8634.282266851085,20,
10,710000591,10,True,3259.755324,325.9755324,12588.776618267319,31,
10,710000592,10,True,3436.993537,343.69935369999996,13429.967681655044,26,
10,710000593,10,True,3279.843054,327.9843054,12814.21526380277,30,
10,710000594,10,True,2527.687419,252.76874189999998,9583.437092443373,19,
10,710000595,10,True,2980.940196,298.0940196,11194.700982868751,28,
10,710000596,10,True,2932.868332,293.2868332,10739.341664427626,21,
10,710000597,10,True,3363.975013,336.39750130000004,12584.875075543241,29,
10,710000598,10,True,2454.406595,245.44065949999998,9142.032974639513,22,
10,710000599,10,True,3128.6494,312.86494,11688.246996703598,34,
10,710000600,10,True,3241.595869,324.1595869,12347.979337462259,26,
10,710000601,10,True,3586.643234,358.6643234,13763.21618617038,28,
10,710000602,10,True,2226.993771,222.6993771,8094.968855974157,18,
10,710000603,10,True,3529.386524,352.9386524,13526.932612132718,27,
10,710000604,10,True,3473.007272,347.3007272,13340.036347001442,24,
10,710000605,10,True,3324.645088,332.46450880000003,12568.225447749785,31,
10,710000606,10,True,2426.82198,242.68219800000003,9064.109899196144,21,
10,710000607,10,True,3379.846511,337.9846511,13004.23255543309,28,
10,710000608,10,True,3158.326374,315.8326374,11946.631875056433,23,
10,710000609,10,True,3546.865032,354.6865032,13664.325157260027,29,
10,710000610,10,True,2547.334664,254.7334664,9706.673322386385,26,
10,710000611,10,True,3313.673063,331.3673063,12603.365306824895,30,
10,710000612,10,True,3268.915914,326.89159140000004,12619.579568404464,23,
10,710000613,10,True,3158.004705,315.80047049999996,12090.02353245456,30,
10,710000614,10,True,2380.868732,238.08687319999999,8889.343656482039,18,
10,710000615,10,True,3615.340529,361.5340529,13761.702627558205,30,
10,710000616,10,True,3672.734207,367.2734207,14438.671026551656,25,
10,710000617,10,True,3188.035628,318.8035628,12115.1781272161,31,
10,710000618,10,True,2583.053364,258.3053364,9690.26681279112,23,
10,710000619,10,True,3417.671238,341.7671238,13148.35618039623,28,
10,710000620,10,True,2866.891346,286.6891346,10854.456733231527,22,
10,710000621,10,True,3542.60641,354.26064099999996,13798.032047648028,30,
10,710000622,10,True,2468.536318,246.8536318,9222.681588244715,24,
10,710000623,10,True,3399.169241,339.9169241,13095.846226276863,30,
10,710000624,10,True,3015.50672,301.55067199999996,11442.533596240035,22,
10,710000625,10,True,3867.124478,386.7124478,15285.622389035047,28,
10,710000626,10,True,2648.867312,264.8867312,10204.336554193196,21,
10,710000627,10,True,3052.748511,305.2748511,11448.742555473716,29,
10,710000628,10,True,3361.50173,336.150173,12927.508652123672,24,
10,710000629,10,True,3354.469622,335.44696220000003,12897.348105363855,29,
10,710000630,10,True,2581.170431,258.1170431,9660.852150763769,22,
10,710000631,10,True,3388.093176,338.8093176,12805.465888788465,29,
10,710000632,10,True,3125.919381,312.5919381,11954.59689766951,26,
10,710000633,10,True,3382.458565,338.2458565,12817.292837085504,31,
10,710000634,10,True,3097.988488,309.7988488,12269.942436552097,26,
10,710000635,10,True,2931.27559,293.127559,10761.377968738538,31,
10,710000636,10,True,3045.298959,304.52989590000004,11226.49481207285,19,
10,710000637,10,True,3635.314706,363.53147060000003,14266.573527267663,28,
10,710000638,10,True,2188.739144,218.87391440000002,7988.695707657629,19,
10,710000639,10,True,3560.92227,356.092227,13634.611344161116,29,
10,710000640,10,True,3414.23344,341.423344,13251.167191430382,26,
